s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.4442432E+001, 7.7690835E+007,-6.6875423E+006,-4.3320724E+007,-4.9793558E+006, 1.0021681E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2287074E+007, 2.2704215E+007, 4.5000169E+003, 4.5000169E+003
 3.4482861E+001, 7.7722445E+007,-8.1526072E+006,-4.2978753E+007,-4.9836667E+006, 9.9570691E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1466241E+007, 2.1608414E+007, 4.5000169E+003, 4.5000169E+003
 3.4524811E+001, 7.8134841E+007,-8.6724910E+006,-4.2632608E+007,-5.0226910E+006, 9.8918138E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1202589E+007, 2.1808041E+007, 4.5000169E+003, 4.5000169E+003
 3.4565533E+001, 7.8181899E+007,-9.4342575E+006,-4.2358667E+007,-5.0489602E+006, 9.8261437E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1211058E+007, 2.1340997E+007, 4.5000169E+003, 4.5000169E+003
 3.4603218E+001, 7.8438459E+007,-1.0170467E+007,-4.2175339E+007,-5.0481916E+006, 9.7679793E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0785104E+007, 2.1045438E+007, 4.5000169E+003, 4.5000169E+003
 3.4640594E+001, 7.8375095E+007,-1.1113477E+007,-4.2042753E+007,-5.0297911E+006, 9.7121431E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9666731E+007, 2.0190045E+007, 4.5000169E+003, 4.5000169E+003
 3.4687794E+001, 7.8401424E+007,-9.9174409E+006,-4.1918544E+007,-5.0355090E+006, 9.6396438E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0652492E+007, 2.1530894E+007, 4.5000169E+003, 4.5000169E+003
 3.4721294E+001, 7.8447584E+007,-9.9187229E+006,-4.1898605E+007,-5.0611129E+006, 9.5754293E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1060582E+007, 2.1570100E+007, 4.5000169E+003, 4.5000169E+003
 3.4763165E+001, 7.8592487E+007,-9.9111287E+006,-4.1969622E+007,-5.0906867E+006, 9.4987987E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1088010E+007, 2.1621999E+007, 4.5000169E+003, 4.5000169E+003
 3.4805038E+001, 7.9321140E+007,-1.0617997E+007,-4.2065106E+007,-5.0066320E+006, 9.4178343E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0771196E+007, 2.1632347E+007, 4.5000169E+003, 4.5000169E+003
 3.4846912E+001, 7.9631897E+007,-1.0867780E+007,-4.2199029E+007,-4.9346321E+006, 9.3403984E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0897293E+007, 2.1631390E+007, 4.5000169E+003, 4.5000169E+003
 3.4880409E+001, 7.9595685E+007,-1.0241602E+007,-4.2351665E+007,-4.9962368E+006, 9.2716427E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1482427E+007, 2.2007108E+007, 4.5000169E+003, 4.5000169E+003
 3.4922283E+001, 7.9712221E+007,-9.2472018E+006,-4.2585250E+007,-4.9806248E+006, 9.2114039E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2244247E+007, 2.2900066E+007, 4.5000169E+003, 4.5000169E+003
 3.4964157E+001, 8.0089429E+007,-9.8889678E+006,-4.2924354E+007,-4.9571649E+006, 9.1352382E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2300290E+007, 2.2319856E+007, 4.5000169E+003, 4.5000169E+003
 3.5006027E+001, 8.0101427E+007,-9.8247811E+006,-4.3299795E+007,-4.9628542E+006, 9.0582610E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1484833E+007, 2.2014903E+007, 4.5000169E+003, 4.5000169E+003
 3.5047901E+001, 8.0152355E+007,-1.0359262E+007,-4.3766952E+007,-4.9699116E+006, 8.9899518E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0422331E+007, 2.1057128E+007, 4.5000169E+003, 4.5000169E+003
 3.5081402E+001, 7.9795329E+007,-1.0203548E+007,-4.4235417E+007,-4.9323791E+006, 8.9275354E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0259622E+007, 2.0424877E+007, 4.5000169E+003, 4.5000169E+003
 3.5123272E+001, 7.9728283E+007,-9.3896394E+006,-4.4757533E+007,-4.9265663E+006, 8.8762735E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9573748E+007, 2.0655431E+007, 4.5000169E+003, 4.5000169E+003
 3.5165146E+001, 7.9197365E+007,-8.8996552E+006,-4.5368642E+007,-4.9354512E+006, 8.8111860E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9518392E+007, 1.9994498E+007, 4.5000169E+003, 4.5000169E+003
 3.5207020E+001, 7.9047492E+007,-9.0699340E+006,-4.5922605E+007,-4.9923403E+006, 8.7463601E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8586842E+007, 1.9063487E+007, 4.5000169E+003, 4.5000169E+003
 3.5240517E+001, 7.8789393E+007,-9.1184131E+006,-4.6371382E+007,-4.9482269E+006, 8.6798650E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7891612E+007, 1.8352239E+007, 4.5000169E+003, 4.5000169E+003
 3.5282391E+001, 7.8571555E+007,-8.2148583E+006,-4.6725247E+007,-4.9795333E+006, 8.6267834E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7942325E+007, 1.8652779E+007, 4.5000169E+003, 4.5000169E+003
 3.5324265E+001, 7.8302225E+007,-8.5707116E+006,-4.7076637E+007,-4.9397413E+006, 8.5703767E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7738935E+007, 1.7715993E+007, 4.5000169E+003, 4.5000169E+003
 3.5366135E+001, 7.8318427E+007,-9.1139274E+006,-4.7309340E+007,-4.9053864E+006, 8.5261871E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6519047E+007, 1.6990625E+007, 4.5000169E+003, 4.5000169E+003
 3.5408009E+001, 7.7748717E+007,-8.1264694E+006,-4.7402897E+007,-4.8887997E+006, 8.4809635E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6923323E+007, 1.7331399E+007, 4.5000169E+003, 4.5000169E+003
 3.5441505E+001, 7.7663941E+007,-8.5152347E+006,-4.7423934E+007,-4.8550392E+006, 8.4555743E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6484392E+007, 1.6870578E+007, 4.5000169E+003, 4.5000169E+003
 3.5483379E+001, 7.7777915E+007,-8.6799831E+006,-4.7359556E+007,-4.8307000E+006, 8.4221126E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6155603E+007, 1.6908518E+007, 4.5000169E+003, 4.5000169E+003
 3.5525253E+001, 7.6846839E+007,-8.5573582E+006,-4.7232719E+007,-4.7493794E+006, 8.4150755E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5566973E+007, 1.6308224E+007, 4.5000169E+003, 4.5000169E+003
 3.5567127E+001, 7.6230792E+007,-7.2095785E+006,-4.7006411E+007,-4.7059365E+006, 8.4175999E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7066572E+007, 1.7309708E+007, 4.5000169E+003, 4.5000169E+003
 3.5600624E+001, 7.5834874E+007,-8.1209447E+006,-4.6762540E+007,-4.6866323E+006, 8.4372056E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5658415E+007, 1.6265601E+007, 4.5000169E+003, 4.5000169E+003
 3.5642498E+001, 7.5803339E+007,-8.2971515E+006,-4.6472821E+007,-4.6530372E+006, 8.4608194E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6024299E+007, 1.6381175E+007, 4.5000169E+003, 4.5000169E+003
 3.5684368E+001, 7.5623376E+007,-7.8462518E+006,-4.6078521E+007,-4.6254447E+006, 8.4745823E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6275157E+007, 1.7074006E+007, 4.5000169E+003, 4.5000169E+003
 3.5726242E+001, 7.5149497E+007,-6.5646078E+006,-4.5613433E+007,-4.6079638E+006, 8.5022090E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7534092E+007, 1.8364343E+007, 4.5000169E+003, 4.5000169E+003
 3.5768116E+001, 7.5055197E+007,-7.1641579E+006,-4.5122530E+007,-4.5838660E+006, 8.5350467E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8181651E+007, 1.8185496E+007, 4.5000169E+003, 4.5000169E+003
 3.5801613E+001, 7.5310974E+007,-7.2293281E+006,-4.4612682E+007,-4.5683317E+006, 8.5414523E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8284613E+007, 1.8901486E+007, 4.5000169E+003, 4.5000169E+003
 3.5843487E+001, 7.5099462E+007,-7.8403036E+006,-4.4066385E+007,-4.5488792E+006, 8.5647636E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8218476E+007, 1.8644751E+007, 4.5000169E+003, 4.5000169E+003
 3.5885361E+001, 7.5249240E+007,-6.8946880E+006,-4.3387188E+007,-4.5059789E+006, 8.5711972E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9529147E+007, 2.0462242E+007, 4.5000169E+003, 4.5000169E+003
 3.5927231E+001, 7.4888861E+007,-7.4752276E+006,-4.2691700E+007,-4.4945226E+006, 8.6105929E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9669879E+007, 2.0228272E+007, 4.5000169E+003, 4.5000169E+003
 3.5960732E+001, 7.4783640E+007,-7.4652759E+006,-4.2024516E+007,-4.4620101E+006, 8.6263012E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0211675E+007, 2.0832701E+007, 4.5000169E+003, 4.5000169E+003
 3.6002605E+001, 7.4198742E+007,-7.5794760E+006,-4.1326701E+007,-4.4226676E+006, 8.7051571E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0106597E+007, 2.0870767E+007, 4.5000169E+003, 4.5000169E+003
 3.6044476E+001, 7.3999896E+007,-6.6098094E+006,-4.0492239E+007,-4.4135838E+006, 8.7599947E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1722721E+007, 2.2485140E+007, 4.5000169E+003, 4.5000169E+003
 3.6086349E+001, 7.3310303E+007,-6.2364340E+006,-3.9651850E+007,-4.4144758E+006, 8.8503913E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2175168E+007, 2.3008429E+007, 4.5000169E+003, 4.5000169E+003
 3.6128223E+001, 7.3367742E+007,-6.4633962E+006,-3.8807700E+007,-4.4051337E+006, 8.9560724E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3199521E+007, 2.3692407E+007, 4.5000169E+003, 4.5000169E+003
 3.6165295E+001, 7.3392279E+007,-6.4877510E+006,-3.8026802E+007,-4.3987050E+006, 9.0202865E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3926742E+007, 2.4479923E+007, 4.5000169E+003, 4.5000169E+003
 3.6206043E+001, 7.3388352E+007,-6.8010498E+006,-3.7278927E+007,-4.3800132E+006, 9.1161381E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4531397E+007, 2.4929274E+007, 4.5000169E+003, 4.5000169E+003
 3.6244987E+001, 7.3424264E+007,-7.2670057E+006,-3.6514441E+007,-4.3418998E+006, 9.2140693E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4719785E+007, 2.5301839E+007, 4.5000169E+003, 4.5000169E+003
 3.6285400E+001, 7.3766737E+007,-7.7132028E+006,-3.5769262E+007,-4.2796593E+006, 9.3202562E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5289653E+007, 2.6005545E+007, 4.5000169E+003, 4.5000169E+003
 3.6325813E+001, 7.3908413E+007,-7.5609423E+006,-3.5031619E+007,-4.2211901E+006, 9.4349176E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5835834E+007, 2.7095605E+007, 4.5000169E+003, 4.5000169E+003
 3.6366226E+001, 7.4132505E+007,-7.4798466E+006,-3.4320555E+007,-4.1982559E+006, 9.5526665E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7492023E+007, 2.8134803E+007, 4.5000169E+003, 4.5000169E+003
 3.6406639E+001, 7.4228915E+007,-7.9194052E+006,-3.3661172E+007,-4.1961360E+006, 9.7067828E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7728416E+007, 2.8453172E+007, 4.5000169E+003, 4.5000169E+003
 3.6440586E+001, 7.4375851E+007,-8.0613700E+006,-3.3090077E+007,-4.1992022E+006, 9.8451813E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8609880E+007, 2.9026186E+007, 4.5000169E+003, 4.5000169E+003
 3.6485043E+001, 7.4695723E+007,-7.5599396E+006,-3.2519667E+007,-4.1877309E+006, 9.9833692E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9196433E+007, 3.0429385E+007, 4.5000169E+003, 4.5000169E+003
 3.6520603E+001, 7.4898888E+007,-8.4952905E+006,-3.2002936E+007,-4.1596051E+006, 1.0156942E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9862567E+007, 3.0242072E+007, 4.5000169E+003, 4.5000169E+003
 3.6565060E+001, 7.5279561E+007,-8.3643397E+006,-3.1512568E+007,-4.1403791E+006, 1.0313596E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0633106E+007, 3.1263306E+007, 4.5000169E+003, 4.5000169E+003
 3.6600624E+001, 7.5508056E+007,-7.7923569E+006,-3.1060304E+007,-4.1081965E+006, 1.0475979E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1814271E+007, 3.2548246E+007, 4.5000169E+003, 4.5000169E+003
 3.6645077E+001, 7.5786592E+007,-7.3676817E+006,-3.0648600E+007,-4.0901050E+006, 1.0648303E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2718134E+007, 3.3681270E+007, 4.5000169E+003, 4.5000169E+003
 3.6680641E+001, 7.6008373E+007,-8.1479528E+006,-3.0285111E+007,-4.0683591E+006, 1.0845236E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3204712E+007, 3.3508035E+007, 4.5000169E+003, 4.5000169E+003
 3.6725098E+001, 7.6338240E+007,-8.4033109E+006,-2.9938248E+007,-4.0316214E+006, 1.1027175E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2950309E+007, 3.3966162E+007, 4.5000169E+003, 4.5000169E+003
 3.6767170E+001, 7.6376092E+007,-8.7255266E+006,-2.9591391E+007,-4.0209053E+006, 1.1244290E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3389882E+007, 3.4039393E+007, 4.5000169E+003, 4.5000169E+003
 3.6800571E+001, 7.6294372E+007,-7.9751706E+006,-2.9295486E+007,-3.9980482E+006, 1.1432652E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3905371E+007, 3.5026811E+007, 4.5000169E+003, 4.5000169E+003
 3.6842323E+001, 7.6708547E+007,-8.5747653E+006,-2.9027819E+007,-3.9911996E+006, 1.1630525E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4609623E+007, 3.5115926E+007, 4.5000169E+003, 4.5000169E+003
 3.6884079E+001, 7.7039578E+007,-8.3044838E+006,-2.8741382E+007,-3.9857175E+006, 1.1831333E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5047163E+007, 3.6009178E+007, 4.5000169E+003, 4.5000169E+003
 3.6925831E+001, 7.7246285E+007,-8.3339541E+006,-2.8487566E+007,-3.9807471E+006, 1.2033338E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5922835E+007, 3.6445221E+007, 4.5000169E+003, 4.5000169E+003
 3.6967583E+001, 7.6441140E+007,-5.9373972E+006,-2.8245523E+007,-3.9926048E+006, 1.2236513E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7742921E+007, 3.8266838E+007, 4.5000169E+003, 4.5000169E+003
 3.7000984E+001, 7.6847244E+007,-6.1078062E+006,-2.8069619E+007,-3.9671327E+006, 1.2424681E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8101379E+007, 3.8703928E+007, 4.5000169E+003, 4.5000169E+003
 3.7042736E+001, 7.6807120E+007,-7.7272523E+006,-2.7932560E+007,-3.9604025E+006, 1.2605067E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7009352E+007, 3.7188166E+007, 4.5000169E+003, 4.5000169E+003
 3.7084492E+001, 7.6750202E+007,-7.8777668E+006,-2.7775079E+007,-3.9542047E+006, 1.2800522E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6244431E+007, 3.7144432E+007, 4.5000169E+003, 4.5000169E+003
 3.7122841E+001, 7.7116122E+007,-8.3344023E+006,-2.7624066E+007,-3.9386205E+006, 1.2988104E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5950432E+007, 3.7220332E+007, 4.5000169E+003, 4.5000169E+003
 3.7160339E+001, 7.7353527E+007,-7.7562657E+006,-2.7473853E+007,-3.9226578E+006, 1.3144263E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7995203E+007, 3.8202065E+007, 4.5000169E+003, 4.5000169E+003
 3.7205338E+001, 7.7550866E+007,-8.4325307E+006,-2.7331379E+007,-3.9296939E+006, 1.3334519E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7123623E+007, 3.7858597E+007, 4.5000169E+003, 4.5000169E+003
 3.7242836E+001, 7.8102901E+007,-8.4526561E+006,-2.7180922E+007,-3.9110255E+006, 1.3505022E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7362695E+007, 3.8559648E+007, 4.5000169E+003, 4.5000169E+003
 3.7280334E+001, 7.8180710E+007,-7.3350944E+006,-2.7040795E+007,-3.8773072E+006, 1.3666498E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8873076E+007, 3.9928880E+007, 4.5000169E+003, 4.5000169E+003
 3.7325333E+001, 7.8502788E+007,-8.3140072E+006,-2.6925002E+007,-3.8811267E+006, 1.3817145E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8722853E+007, 3.9384033E+007, 4.5000169E+003, 4.5000169E+003
 3.7362831E+001, 7.8249456E+007,-8.4757279E+006,-2.6819939E+007,-3.8914037E+006, 1.3965211E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8316982E+007, 3.9063782E+007, 4.5000169E+003, 4.5000169E+003
 3.7400330E+001, 7.8496262E+007,-7.7546767E+006,-2.6714565E+007,-3.8775992E+006, 1.4103436E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9486677E+007, 4.0150832E+007, 4.5000169E+003, 4.5000169E+003
 3.7445328E+001, 7.8186725E+007,-7.4438005E+006,-2.6620535E+007,-3.8584179E+006, 1.4223565E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9258285E+007, 4.0265394E+007, 4.5000169E+003, 4.5000169E+003
 3.7482830E+001, 7.8188107E+007,-7.0835531E+006,-2.6529543E+007,-3.8566554E+006, 1.4328416E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0132392E+007, 4.0719788E+007, 4.5000169E+003, 4.5000169E+003
 3.7523327E+001, 7.8215513E+007,-6.6725033E+006,-2.6447485E+007,-3.8561060E+006, 1.4417748E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0419701E+007, 4.1240860E+007, 4.5000169E+003, 4.5000169E+003
 3.7564575E+001, 7.8907984E+007,-7.1844731E+006,-2.6369644E+007,-3.8500269E+006, 1.4502574E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0588256E+007, 4.1505290E+007, 4.5000169E+003, 4.5000169E+003
 3.7605824E+001, 7.8554190E+007,-7.4655447E+006,-2.6302802E+007,-3.8413733E+006, 1.4584183E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0087061E+007, 4.0945929E+007, 4.5000169E+003, 4.5000169E+003
 3.7647072E+001, 7.8406540E+007,-6.8132665E+006,-2.6221366E+007,-3.8228267E+006, 1.4641476E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0782470E+007, 4.1550545E+007, 4.5000169E+003, 4.5000169E+003
 3.7680416E+001, 7.8576497E+007,-7.2615987E+006,-2.6155814E+007,-3.8196302E+006, 1.4702584E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0384667E+007, 4.1340925E+007, 4.5000169E+003, 4.5000169E+003
 3.7725876E+001, 7.8632129E+007,-7.1216703E+006,-2.6078078E+007,-3.8185319E+006, 1.4751436E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0931533E+007, 4.1615324E+007, 4.5000169E+003, 4.5000169E+003
 3.7765755E+001, 7.8610400E+007,-6.8997389E+006,-2.5999000E+007,-3.7995776E+006, 1.4811359E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1070204E+007, 4.1913565E+007, 4.5000169E+003, 4.5000169E+003
 3.7805630E+001, 7.9014471E+007,-7.5666055E+006,-2.5938506E+007,-3.7858679E+006, 1.4826350E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0680165E+007, 4.1724974E+007, 4.5000169E+003, 4.5000169E+003
 3.7845509E+001, 7.9341679E+007,-7.6043959E+006,-2.5877895E+007,-3.7713991E+006, 1.4864689E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1226986E+007, 4.2089476E+007, 4.5000169E+003, 4.5000169E+003
 3.7885384E+001, 7.9697750E+007,-7.2194645E+006,-2.5818189E+007,-3.7603322E+006, 1.4879343E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2112496E+007, 4.2901253E+007, 4.5000169E+003, 4.5000169E+003
 3.7925262E+001, 7.9923151E+007,-6.7049741E+006,-2.5767536E+007,-3.7570823E+006, 1.4866289E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2723976E+007, 4.3695046E+007, 4.5000169E+003, 4.5000169E+003
 3.7965141E+001, 7.9874691E+007,-5.8899072E+006,-2.5729182E+007,-3.7589772E+006, 1.4869949E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3824658E+007, 4.4498112E+007, 4.5000169E+003, 4.5000169E+003
 3.8005016E+001, 8.0114112E+007,-6.2776394E+006,-2.5711665E+007,-3.7523783E+006, 1.4874454E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3275548E+007, 4.4373917E+007, 4.5000169E+003, 4.5000169E+003
 3.8044895E+001, 7.9799795E+007,-5.5196769E+006,-2.5690409E+007,-3.7743397E+006, 1.4858848E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3997482E+007, 4.4816856E+007, 4.5000169E+003, 4.5000169E+003
 3.8084770E+001, 8.0257784E+007,-6.5630939E+006,-2.5682722E+007,-3.7687725E+006, 1.4842272E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3293400E+007, 4.4244679E+007, 4.5000169E+003, 4.5000169E+003
 3.8124649E+001, 8.0478781E+007,-6.5438219E+006,-2.5668299E+007,-3.7537874E+006, 1.4833929E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3360718E+007, 4.4514356E+007, 4.5000169E+003, 4.5000169E+003
 3.8168514E+001, 8.0439198E+007,-6.2814606E+006,-2.5662817E+007,-3.7562897E+006, 1.4800751E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4004057E+007, 4.4740111E+007, 4.5000169E+003, 4.5000169E+003
 3.8203606E+001, 8.0806256E+007,-7.0521916E+006,-2.5686594E+007,-3.7466521E+006, 1.4755586E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3591236E+007, 4.4322294E+007, 4.5000169E+003, 4.5000169E+003
 3.8242943E+001, 8.0636967E+007,-6.4982939E+006,-2.5722728E+007,-3.7250083E+006, 1.4705063E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3842836E+007, 4.4692407E+007, 4.5000169E+003, 4.5000169E+003
 3.8282772E+001, 8.0790107E+007,-6.7035320E+006,-2.5804588E+007,-3.7095893E+006, 1.4652064E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3959606E+007, 4.4573863E+007, 4.5000169E+003, 4.5000169E+003
 3.8322601E+001, 8.0564464E+007,-6.1255404E+006,-2.5924695E+007,-3.6960103E+006, 1.4606626E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4253489E+007, 4.4819678E+007, 4.5000169E+003, 4.5000169E+003
 3.8362434E+001, 8.0484322E+007,-6.2886754E+006,-2.6094739E+007,-3.6825951E+006, 1.4543693E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3724578E+007, 4.4419767E+007, 4.5000169E+003, 4.5000169E+003
 3.8401211E+001, 8.0391776E+007,-6.3734940E+006,-2.6287260E+007,-3.6733907E+006, 1.4497957E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2816325E+007, 4.4059081E+007, 4.5000169E+003, 4.5000169E+003
 3.8446220E+001, 8.0125439E+007,-5.4638367E+006,-2.6507396E+007,-3.6516918E+006, 1.4436929E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3756476E+007, 4.4503959E+007, 4.5000169E+003, 4.5000169E+003
 3.8486397E+001, 8.0037961E+007,-4.4979438E+006,-2.6761046E+007,-3.6334123E+006, 1.4378987E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3519192E+007, 4.5146996E+007, 4.5000169E+003, 4.5000169E+003
 3.8520462E+001, 8.0112916E+007,-5.8088035E+006,-2.7041986E+007,-3.6267835E+006, 1.4335866E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3381031E+007, 4.3636777E+007, 4.5000169E+003, 4.5000169E+003
 3.8563042E+001, 8.0540233E+007,-5.5445092E+006,-2.7348694E+007,-3.6231265E+006, 1.4270261E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3171949E+007, 4.4025330E+007, 4.5000169E+003, 4.5000169E+003
 3.8602123E+001, 8.0902144E+007,-6.9835001E+006,-2.7724651E+007,-3.6268535E+006, 1.4203982E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1406983E+007, 4.2568560E+007, 4.5000169E+003, 4.5000169E+003
 3.8642914E+001, 8.0724725E+007,-6.2238268E+006,-2.8120703E+007,-3.6171147E+006, 1.4107021E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2181662E+007, 4.2764491E+007, 4.5000169E+003, 4.5000169E+003
